Year,URL,Score AC,Score TG,Score WT,PDF only
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211011433,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609012005779,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011017512,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0584854712000493,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0749603612001802,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021979712000719,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142512006920,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609012004543,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301010412002418,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142511010316,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677911004917,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400511010094,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912004284,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1001074211607262,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022369712001394,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S156717391200065X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925346712001279,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024812001249,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143720811001604,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0939641112000768,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011002542,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609012001976,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911003417,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022459612003787,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167931712001025,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677912002883,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135412006458,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912004697,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387181111006342,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003040261100413X,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003039921200151X,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300571212002266,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400512004212,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022286012001421,2,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143720812000927,2,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812004484,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411013471,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S187538921200867X,0,,,*
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2211379712000101,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812005015,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026271412000790,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142512004532,1,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039602812000945,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024812001821,0,,,
2012,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S138614251100895X,0,,,
